,genero_musical,comida_favorita,filme_favorito,esporte_favorito,time,religiao,tem_filhos,idade,destino
11439,0.0,2.0,7.0,4.0,0.0,4.0,1.0,36.0,Parque
11440,2.0,4.0,7.0,1.0,2.0,0.0,0.0,15.0,Cinema
11441,5.0,2.0,0.0,3.0,2.0,1.0,1.0,50.0,Shopping
11442,0.0,5.0,0.0,4.0,0.0,4.0,1.0,45.0,Shopping
11443,0.0,0.0,2.0,4.0,4.0,2.0,0.0,46.0,Bar
11444,1.0,1.0,1.0,2.0,3.0,1.0,1.0,54.0,Parque
11445,2.0,4.0,3.0,4.0,4.0,0.0,0.0,26.0,Museu
11446,5.0,0.0,4.0,2.0,3.0,2.0,1.0,52.0,Parque
11447,6.0,5.0,2.0,4.0,4.0,1.0,1.0,53.0,Parque
11448,4.0,5.0,7.0,1.0,4.0,2.0,1.0,47.0,Shopping
11449,3.0,5.0,3.0,3.0,1.0,5.0,1.0,34.0,Show
11450,4.0,2.0,3.0,0.0,1.0,4.0,0.0,47.0,Bar
11451,6.0,1.0,2.0,1.0,0.0,4.0,1.0,17.0,Estádio
11452,2.0,5.0,6.0,0.0,3.0,1.0,1.0,23.0,Estádio
11453,1.0,1.0,2.0,4.0,1.0,0.0,0.0,50.0,Bar
11454,5.0,0.0,7.0,3.0,0.0,5.0,0.0,47.0,Show
11455,6.0,4.0,0.0,4.0,3.0,0.0,0.0,21.0,Shopping
11456,2.0,4.0,0.0,4.0,4.0,1.0,1.0,26.0,Estádio
11457,2.0,4.0,3.0,3.0,0.0,1.0,1.0,21.0,Shopping
11458,6.0,2.0,1.0,1.0,3.0,3.0,0.0,21.0,Parque
11459,5.0,5.0,6.0,3.0,4.0,0.0,1.0,55.0,Parque
11460,1.0,2.0,2.0,4.0,1.0,3.0,1.0,31.0,Show
11461,2.0,1.0,3.0,1.0,1.0,5.0,1.0,15.0,Estádio
11462,1.0,3.0,4.0,2.0,3.0,5.0,0.0,42.0,Parque
11463,5.0,2.0,2.0,3.0,4.0,5.0,1.0,22.0,Shopping
11464,1.0,1.0,5.0,3.0,2.0,1.0,0.0,48.0,Bar
11465,3.0,5.0,4.0,0.0,2.0,2.0,1.0,17.0,Estádio
11466,4.0,5.0,5.0,2.0,4.0,1.0,1.0,45.0,Parque
11467,3.0,4.0,7.0,3.0,2.0,1.0,0.0,19.0,Bar
11468,3.0,1.0,2.0,3.0,3.0,5.0,1.0,21.0,Shopping
11469,1.0,5.0,7.0,4.0,1.0,1.0,0.0,29.0,Bar
11470,2.0,5.0,0.0,3.0,3.0,1.0,1.0,27.0,Shopping
11471,4.0,5.0,2.0,3.0,3.0,1.0,0.0,51.0,Bar
11472,0.0,3.0,7.0,2.0,3.0,3.0,0.0,21.0,Biblioteca
11473,6.0,0.0,3.0,2.0,3.0,3.0,1.0,37.0,Show
11474,1.0,2.0,5.0,4.0,4.0,1.0,0.0,25.0,Jogos
11475,0.0,4.0,2.0,3.0,4.0,0.0,1.0,56.0,Cinema
11476,1.0,1.0,0.0,0.0,1.0,3.0,1.0,32.0,Estádio
11477,2.0,1.0,0.0,1.0,2.0,4.0,0.0,26.0,Shopping
11478,2.0,3.0,5.0,3.0,4.0,5.0,1.0,60.0,Teatro
11479,3.0,5.0,0.0,4.0,4.0,1.0,0.0,41.0,Bar
11480,4.0,4.0,4.0,2.0,4.0,4.0,1.0,21.0,Shopping
11481,5.0,3.0,3.0,4.0,0.0,2.0,0.0,58.0,Bar
11482,2.0,1.0,3.0,4.0,2.0,2.0,1.0,16.0,Shopping
11483,1.0,3.0,5.0,1.0,1.0,5.0,0.0,47.0,Bar
11484,0.0,3.0,5.0,4.0,2.0,4.0,0.0,29.0,Estádio
11485,5.0,2.0,2.0,2.0,4.0,5.0,1.0,16.0,Shopping
11486,2.0,2.0,3.0,0.0,4.0,0.0,1.0,26.0,Bar
11487,6.0,0.0,7.0,3.0,3.0,2.0,0.0,27.0,Estádio
11488,3.0,1.0,6.0,0.0,1.0,4.0,0.0,34.0,Biblioteca
11489,2.0,3.0,1.0,2.0,0.0,4.0,1.0,24.0,Shopping
11490,4.0,5.0,3.0,4.0,3.0,0.0,1.0,49.0,Shopping
11491,5.0,3.0,5.0,1.0,3.0,3.0,1.0,57.0,Jogos
11492,5.0,5.0,2.0,1.0,2.0,3.0,0.0,31.0,Bar
11493,0.0,0.0,2.0,3.0,1.0,2.0,0.0,36.0,Bar
11494,1.0,2.0,2.0,4.0,2.0,4.0,1.0,16.0,Shopping
11495,2.0,5.0,5.0,4.0,0.0,0.0,0.0,59.0,Bar
11496,4.0,5.0,0.0,4.0,4.0,3.0,0.0,60.0,Museu
11497,3.0,5.0,6.0,2.0,1.0,1.0,1.0,26.0,Shopping
11498,0.0,4.0,0.0,4.0,4.0,2.0,1.0,54.0,Parque
11499,1.0,4.0,7.0,2.0,0.0,5.0,0.0,46.0,Show
11500,4.0,5.0,3.0,3.0,2.0,4.0,0.0,32.0,Shopping
11501,4.0,2.0,5.0,2.0,4.0,1.0,1.0,38.0,Shopping
11502,4.0,4.0,4.0,2.0,4.0,0.0,1.0,27.0,Shopping
11503,3.0,3.0,7.0,0.0,1.0,1.0,0.0,29.0,Shopping
11504,0.0,1.0,7.0,3.0,4.0,2.0,1.0,52.0,Parque
11505,0.0,3.0,6.0,1.0,0.0,1.0,1.0,24.0,Estádio
11506,3.0,4.0,2.0,0.0,2.0,5.0,0.0,23.0,Biblioteca
11507,4.0,3.0,6.0,0.0,4.0,3.0,1.0,21.0,Estádio
11508,4.0,0.0,0.0,4.0,0.0,1.0,1.0,24.0,Shopping
11509,4.0,3.0,7.0,1.0,1.0,4.0,1.0,40.0,Shopping
11510,2.0,0.0,1.0,1.0,2.0,3.0,0.0,15.0,Shopping
11511,4.0,5.0,5.0,2.0,1.0,4.0,1.0,40.0,Shopping
11512,0.0,1.0,5.0,2.0,4.0,2.0,0.0,49.0,Bar
11513,1.0,1.0,4.0,0.0,3.0,3.0,1.0,46.0,Parque
11514,0.0,1.0,4.0,3.0,4.0,1.0,1.0,38.0,Show
11515,1.0,4.0,3.0,4.0,4.0,5.0,1.0,55.0,Parque
11516,0.0,0.0,7.0,4.0,4.0,3.0,0.0,28.0,Jogos
11517,6.0,1.0,0.0,2.0,3.0,2.0,0.0,31.0,Bar
11518,0.0,3.0,4.0,4.0,4.0,5.0,1.0,40.0,Shopping
11519,2.0,0.0,2.0,2.0,0.0,3.0,1.0,55.0,Bar
11520,0.0,3.0,0.0,1.0,4.0,0.0,1.0,33.0,Cinema
11521,4.0,2.0,0.0,0.0,2.0,3.0,0.0,16.0,Museu
11522,2.0,0.0,7.0,2.0,2.0,1.0,1.0,32.0,Parque
11523,2.0,2.0,1.0,3.0,3.0,5.0,0.0,45.0,Bar
11524,5.0,4.0,7.0,4.0,4.0,3.0,1.0,50.0,Shopping
11525,5.0,4.0,0.0,1.0,1.0,2.0,1.0,53.0,Bar
11526,0.0,3.0,6.0,4.0,2.0,5.0,0.0,21.0,Bar
11527,2.0,3.0,3.0,2.0,2.0,3.0,1.0,30.0,Shopping
11528,1.0,5.0,0.0,3.0,0.0,1.0,1.0,60.0,Teatro
11529,4.0,4.0,5.0,2.0,0.0,1.0,1.0,46.0,Parque
11530,1.0,4.0,3.0,4.0,3.0,4.0,0.0,48.0,Bar
11531,3.0,3.0,0.0,3.0,4.0,0.0,0.0,27.0,Cinema
11532,0.0,2.0,5.0,0.0,4.0,0.0,1.0,30.0,Shopping
11533,3.0,2.0,0.0,1.0,4.0,1.0,0.0,22.0,Shopping
11534,0.0,4.0,4.0,4.0,0.0,2.0,0.0,21.0,Museu
11535,4.0,2.0,0.0,0.0,4.0,4.0,1.0,29.0,Estádio
11536,5.0,5.0,7.0,2.0,4.0,3.0,0.0,46.0,Bar
11537,1.0,5.0,1.0,1.0,1.0,4.0,1.0,56.0,Bar
11538,4.0,3.0,7.0,0.0,1.0,1.0,0.0,41.0,Bar
11539,5.0,3.0,7.0,3.0,4.0,1.0,0.0,33.0,Shopping
11540,1.0,2.0,1.0,3.0,3.0,4.0,1.0,40.0,Show
11541,1.0,5.0,4.0,0.0,0.0,2.0,1.0,43.0,Shopping
11542,1.0,4.0,2.0,1.0,0.0,1.0,1.0,53.0,Shopping
11543,5.0,4.0,5.0,4.0,3.0,1.0,1.0,50.0,Shopping
11544,2.0,1.0,0.0,2.0,0.0,1.0,1.0,32.0,Shopping
11545,0.0,0.0,2.0,4.0,4.0,4.0,1.0,29.0,Shopping
11546,5.0,1.0,6.0,1.0,4.0,2.0,1.0,38.0,Estádio
11547,0.0,4.0,7.0,4.0,1.0,1.0,0.0,45.0,Bar
11548,3.0,3.0,1.0,3.0,4.0,5.0,1.0,18.0,Shopping
11549,2.0,4.0,0.0,1.0,1.0,5.0,1.0,49.0,Bar
11550,2.0,0.0,3.0,3.0,3.0,5.0,0.0,32.0,Cinema
11551,5.0,1.0,3.0,2.0,2.0,2.0,0.0,44.0,Bar
11552,4.0,1.0,1.0,1.0,1.0,3.0,0.0,31.0,Bar
11553,4.0,0.0,4.0,4.0,2.0,4.0,0.0,18.0,Bar
11554,3.0,5.0,0.0,3.0,1.0,2.0,1.0,56.0,Cinema
11555,2.0,5.0,6.0,3.0,1.0,2.0,0.0,56.0,Bar
11556,6.0,1.0,5.0,3.0,4.0,3.0,0.0,58.0,Museu
11557,2.0,3.0,5.0,2.0,3.0,3.0,1.0,38.0,Shopping
11558,4.0,1.0,5.0,3.0,4.0,2.0,0.0,56.0,Museu
11559,1.0,1.0,2.0,0.0,4.0,4.0,1.0,48.0,Shopping
11560,6.0,3.0,0.0,1.0,4.0,1.0,1.0,39.0,Estádio
11561,0.0,0.0,7.0,0.0,4.0,4.0,0.0,56.0,Museu
11562,5.0,1.0,0.0,4.0,3.0,2.0,0.0,40.0,Bar
11563,6.0,1.0,2.0,1.0,3.0,2.0,0.0,24.0,Shopping
11564,1.0,2.0,5.0,4.0,2.0,5.0,1.0,22.0,Show
11565,2.0,0.0,4.0,1.0,4.0,0.0,0.0,21.0,Bar
11566,4.0,4.0,4.0,2.0,1.0,3.0,1.0,31.0,Shopping
11567,4.0,1.0,5.0,1.0,0.0,0.0,1.0,56.0,Parque
11568,2.0,1.0,4.0,1.0,2.0,4.0,0.0,20.0,Biblioteca
11569,3.0,1.0,3.0,4.0,2.0,1.0,1.0,56.0,Cinema
11570,1.0,4.0,5.0,2.0,2.0,0.0,0.0,39.0,Jogos
11571,1.0,5.0,4.0,0.0,1.0,5.0,0.0,46.0,Bar
11572,0.0,4.0,5.0,0.0,1.0,0.0,1.0,55.0,Shopping
11573,4.0,2.0,2.0,2.0,2.0,1.0,0.0,36.0,Bar
11574,0.0,5.0,2.0,3.0,4.0,2.0,1.0,16.0,Shopping
11575,1.0,2.0,0.0,3.0,4.0,3.0,0.0,20.0,Cinema
11576,6.0,2.0,5.0,0.0,2.0,0.0,1.0,48.0,Parque
11577,1.0,4.0,0.0,4.0,4.0,4.0,1.0,58.0,Parque
11578,5.0,4.0,7.0,3.0,0.0,0.0,0.0,48.0,Bar
11579,4.0,0.0,6.0,0.0,2.0,0.0,0.0,36.0,Cinema
11580,2.0,3.0,0.0,0.0,3.0,3.0,0.0,19.0,Shopping
11581,6.0,2.0,3.0,2.0,3.0,5.0,1.0,20.0,Shopping
11582,5.0,1.0,6.0,4.0,1.0,3.0,0.0,54.0,Bar
11583,6.0,4.0,5.0,3.0,3.0,2.0,1.0,18.0,Shopping
11584,3.0,5.0,4.0,0.0,1.0,0.0,1.0,57.0,Shopping
11585,6.0,5.0,7.0,2.0,4.0,3.0,1.0,57.0,Parque
11586,5.0,1.0,4.0,2.0,3.0,1.0,0.0,33.0,Bar
11587,6.0,5.0,1.0,0.0,4.0,4.0,0.0,47.0,Shopping
11588,0.0,4.0,7.0,0.0,2.0,4.0,0.0,45.0,Bar
11589,1.0,2.0,6.0,0.0,4.0,5.0,1.0,27.0,Estádio
11590,5.0,4.0,0.0,0.0,4.0,3.0,0.0,49.0,Bar
11591,1.0,4.0,4.0,2.0,3.0,0.0,0.0,19.0,Jogos
11592,6.0,3.0,7.0,4.0,4.0,1.0,0.0,60.0,Museu
11593,5.0,3.0,5.0,0.0,1.0,4.0,1.0,41.0,Shopping
11594,2.0,2.0,6.0,4.0,4.0,3.0,0.0,31.0,Shopping
11595,4.0,2.0,7.0,0.0,0.0,4.0,1.0,49.0,Shopping
11596,5.0,0.0,6.0,1.0,0.0,1.0,0.0,43.0,Bar
11597,6.0,3.0,1.0,3.0,0.0,1.0,1.0,19.0,Shopping
11598,1.0,4.0,5.0,0.0,3.0,5.0,1.0,47.0,Jogos
11599,6.0,0.0,7.0,1.0,0.0,1.0,1.0,47.0,Shopping
11600,3.0,0.0,1.0,0.0,0.0,4.0,0.0,51.0,Estádio
11601,2.0,1.0,0.0,2.0,4.0,0.0,1.0,54.0,Parque
11602,6.0,4.0,4.0,3.0,0.0,3.0,0.0,38.0,Shopping
11603,4.0,3.0,7.0,0.0,3.0,5.0,1.0,35.0,Estádio
11604,1.0,4.0,4.0,4.0,4.0,3.0,0.0,40.0,Bar
11605,3.0,0.0,6.0,3.0,4.0,4.0,0.0,29.0,Bar
11606,6.0,5.0,4.0,4.0,0.0,3.0,1.0,29.0,Show
11607,3.0,5.0,5.0,2.0,2.0,1.0,1.0,37.0,Shopping
11608,4.0,0.0,7.0,1.0,0.0,4.0,0.0,30.0,Bar
11609,4.0,2.0,5.0,3.0,3.0,2.0,0.0,42.0,Bar
11610,4.0,1.0,0.0,3.0,3.0,3.0,1.0,37.0,Show
11611,6.0,0.0,5.0,0.0,2.0,0.0,1.0,32.0,Shopping
11612,4.0,3.0,6.0,1.0,2.0,4.0,0.0,48.0,Bar
11613,3.0,4.0,7.0,4.0,3.0,0.0,0.0,41.0,Bar
11614,5.0,2.0,7.0,1.0,1.0,2.0,1.0,50.0,Shopping
11615,3.0,4.0,2.0,1.0,3.0,3.0,1.0,22.0,Estádio
11616,1.0,5.0,2.0,0.0,3.0,5.0,0.0,44.0,Bar
11617,3.0,1.0,7.0,4.0,4.0,0.0,1.0,37.0,Parque
11618,2.0,5.0,1.0,1.0,1.0,5.0,0.0,15.0,Biblioteca
11619,6.0,1.0,1.0,1.0,3.0,4.0,1.0,43.0,Shopping
11620,2.0,4.0,6.0,1.0,3.0,2.0,0.0,58.0,Bar
11621,3.0,0.0,6.0,2.0,0.0,5.0,1.0,40.0,Cinema
11622,2.0,1.0,1.0,3.0,1.0,3.0,0.0,41.0,Bar
11623,4.0,3.0,2.0,1.0,1.0,5.0,1.0,57.0,Shopping
11624,2.0,3.0,6.0,1.0,1.0,4.0,0.0,41.0,Shopping
11625,6.0,5.0,1.0,2.0,0.0,0.0,0.0,24.0,Bar
11626,5.0,1.0,0.0,3.0,3.0,3.0,0.0,16.0,Shopping
11627,3.0,3.0,0.0,1.0,1.0,0.0,1.0,55.0,Bar
11628,5.0,3.0,5.0,4.0,0.0,2.0,1.0,34.0,Show
11629,0.0,1.0,1.0,1.0,1.0,1.0,0.0,33.0,Shopping
11630,0.0,4.0,2.0,0.0,2.0,4.0,1.0,30.0,Estádio
11631,1.0,1.0,0.0,2.0,2.0,4.0,1.0,55.0,Cinema
11632,5.0,4.0,7.0,0.0,4.0,4.0,1.0,40.0,Shopping
11633,4.0,1.0,1.0,3.0,3.0,4.0,0.0,32.0,Cinema
11634,3.0,2.0,0.0,1.0,1.0,3.0,1.0,25.0,Estádio
11635,4.0,2.0,0.0,4.0,3.0,5.0,0.0,38.0,Bar
11636,6.0,0.0,0.0,2.0,0.0,2.0,1.0,19.0,Shopping
11637,2.0,3.0,0.0,2.0,3.0,5.0,1.0,30.0,Shopping
11638,5.0,0.0,2.0,1.0,3.0,4.0,1.0,38.0,Estádio
11639,6.0,2.0,3.0,4.0,1.0,2.0,0.0,32.0,Shopping
11640,0.0,5.0,2.0,0.0,3.0,5.0,0.0,43.0,Bar
11641,3.0,0.0,5.0,3.0,3.0,1.0,0.0,54.0,Bar
11642,4.0,3.0,1.0,2.0,2.0,3.0,0.0,50.0,Bar
11643,4.0,2.0,7.0,0.0,0.0,2.0,1.0,37.0,Estádio
11644,4.0,4.0,3.0,4.0,0.0,2.0,1.0,28.0,Show
11645,5.0,1.0,1.0,4.0,4.0,5.0,1.0,51.0,Parque
11646,4.0,1.0,2.0,3.0,4.0,2.0,0.0,36.0,Bar
11647,4.0,1.0,1.0,2.0,4.0,4.0,1.0,58.0,Teatro
11648,5.0,0.0,6.0,3.0,1.0,2.0,1.0,15.0,Shopping
11649,0.0,5.0,7.0,0.0,0.0,5.0,1.0,29.0,Cinema
11650,0.0,0.0,6.0,1.0,0.0,5.0,0.0,21.0,Cinema
11651,5.0,0.0,7.0,1.0,4.0,4.0,1.0,17.0,Estádio
11652,6.0,0.0,5.0,0.0,2.0,3.0,1.0,37.0,Estádio
11653,1.0,2.0,3.0,3.0,0.0,2.0,1.0,38.0,Show
11654,2.0,1.0,7.0,0.0,1.0,3.0,1.0,53.0,Shopping
11655,0.0,3.0,5.0,0.0,0.0,2.0,0.0,16.0,Shopping
11656,4.0,3.0,5.0,1.0,2.0,4.0,1.0,47.0,Shopping
11657,1.0,5.0,4.0,1.0,3.0,3.0,0.0,38.0,Bar
11658,2.0,5.0,1.0,0.0,4.0,1.0,1.0,57.0,Bar
11659,6.0,3.0,6.0,4.0,0.0,5.0,0.0,52.0,Museu
11660,2.0,1.0,7.0,0.0,0.0,1.0,0.0,54.0,Bar
11661,0.0,2.0,2.0,4.0,0.0,2.0,1.0,22.0,Show
11662,5.0,0.0,0.0,2.0,0.0,1.0,1.0,26.0,Shopping
11663,6.0,4.0,7.0,2.0,2.0,5.0,0.0,21.0,Biblioteca
11664,4.0,3.0,6.0,3.0,2.0,3.0,1.0,25.0,Shopping
11665,4.0,1.0,3.0,4.0,0.0,4.0,0.0,58.0,Bar
11666,6.0,0.0,7.0,4.0,1.0,3.0,1.0,25.0,Parque
11667,0.0,3.0,2.0,0.0,0.0,3.0,0.0,49.0,Bar
11668,6.0,1.0,4.0,2.0,4.0,5.0,0.0,15.0,Jogos
11669,1.0,2.0,2.0,4.0,0.0,1.0,1.0,34.0,Show
11670,3.0,3.0,5.0,2.0,4.0,1.0,1.0,22.0,Shopping
11671,5.0,5.0,6.0,4.0,0.0,0.0,0.0,37.0,Museu
11672,3.0,3.0,2.0,4.0,0.0,2.0,1.0,55.0,Bar
11673,6.0,3.0,1.0,3.0,3.0,2.0,0.0,47.0,Museu
11674,3.0,5.0,0.0,4.0,4.0,4.0,1.0,46.0,Shopping
11675,2.0,5.0,3.0,3.0,4.0,2.0,0.0,41.0,Bar
11676,6.0,0.0,6.0,0.0,3.0,0.0,1.0,21.0,Bar
11677,3.0,0.0,6.0,1.0,0.0,4.0,0.0,21.0,Cinema
11678,5.0,2.0,2.0,2.0,0.0,1.0,0.0,59.0,Bar
11679,6.0,4.0,0.0,0.0,4.0,3.0,0.0,45.0,Shopping
11680,6.0,4.0,4.0,3.0,3.0,1.0,1.0,25.0,Shopping
11681,4.0,3.0,2.0,2.0,2.0,1.0,1.0,40.0,Shopping
11682,2.0,0.0,2.0,3.0,0.0,3.0,1.0,51.0,Cinema
11683,3.0,2.0,6.0,0.0,2.0,5.0,1.0,45.0,Shopping
11684,0.0,2.0,5.0,3.0,0.0,2.0,0.0,53.0,Bar
11685,4.0,5.0,1.0,4.0,0.0,4.0,1.0,49.0,Shopping
11686,5.0,1.0,0.0,3.0,4.0,5.0,1.0,22.0,Shopping
11687,5.0,5.0,2.0,4.0,4.0,4.0,1.0,25.0,Show
11688,4.0,2.0,6.0,1.0,3.0,3.0,1.0,54.0,Shopping
11689,3.0,2.0,2.0,2.0,2.0,3.0,1.0,26.0,Shopping
11690,1.0,0.0,4.0,0.0,4.0,0.0,1.0,27.0,Shopping
11691,5.0,0.0,4.0,1.0,2.0,0.0,0.0,24.0,Parque
11692,0.0,2.0,3.0,0.0,4.0,2.0,1.0,47.0,Shopping
11693,3.0,5.0,5.0,0.0,1.0,1.0,1.0,59.0,Shopping
11694,4.0,5.0,1.0,2.0,3.0,2.0,0.0,54.0,Bar
11695,3.0,3.0,2.0,3.0,3.0,3.0,1.0,52.0,Parque
11696,0.0,2.0,3.0,2.0,2.0,3.0,1.0,41.0,Show
11697,1.0,1.0,1.0,1.0,1.0,2.0,0.0,39.0,Parque
11698,5.0,1.0,3.0,1.0,4.0,5.0,1.0,34.0,Estádio
11699,1.0,2.0,2.0,3.0,4.0,2.0,1.0,30.0,Shopping
11700,6.0,2.0,5.0,3.0,1.0,2.0,0.0,33.0,Cinema
11701,2.0,1.0,0.0,4.0,0.0,5.0,1.0,39.0,Show
11702,3.0,5.0,4.0,2.0,3.0,1.0,1.0,25.0,Shopping
11703,0.0,5.0,3.0,1.0,2.0,1.0,0.0,30.0,Shopping
11704,3.0,1.0,3.0,1.0,3.0,5.0,0.0,28.0,Shopping
11705,1.0,5.0,2.0,0.0,2.0,4.0,0.0,60.0,Bar
11706,6.0,5.0,5.0,1.0,4.0,4.0,0.0,47.0,Museu
11707,5.0,1.0,2.0,1.0,0.0,0.0,1.0,27.0,Bar
11708,5.0,3.0,7.0,2.0,0.0,3.0,1.0,37.0,Parque
11709,6.0,3.0,3.0,1.0,3.0,4.0,1.0,25.0,Estádio
11710,3.0,2.0,3.0,2.0,4.0,0.0,0.0,53.0,Museu
11711,5.0,3.0,3.0,2.0,3.0,3.0,1.0,50.0,Shopping
11712,6.0,2.0,4.0,0.0,2.0,4.0,1.0,26.0,Estádio
11713,4.0,3.0,3.0,2.0,2.0,1.0,0.0,22.0,Biblioteca
11714,2.0,1.0,7.0,0.0,1.0,4.0,0.0,57.0,Bar
11715,0.0,0.0,2.0,3.0,2.0,4.0,0.0,50.0,Museu
11716,5.0,2.0,3.0,4.0,1.0,4.0,1.0,17.0,Shopping
11717,5.0,2.0,6.0,4.0,1.0,1.0,1.0,28.0,Show
11718,3.0,4.0,0.0,1.0,2.0,4.0,0.0,55.0,Bar
11719,0.0,4.0,5.0,0.0,2.0,0.0,1.0,38.0,Cinema
11720,5.0,0.0,6.0,0.0,2.0,0.0,0.0,26.0,Parque
11721,0.0,2.0,4.0,3.0,1.0,2.0,1.0,16.0,Shopping
11722,4.0,5.0,1.0,0.0,2.0,4.0,0.0,35.0,Shopping
11723,2.0,1.0,3.0,0.0,3.0,2.0,0.0,23.0,Shopping
11724,2.0,5.0,4.0,2.0,2.0,2.0,1.0,45.0,Shopping
11725,5.0,2.0,0.0,1.0,0.0,3.0,1.0,35.0,Estádio
11726,0.0,1.0,6.0,4.0,2.0,4.0,1.0,18.0,Show
11727,4.0,1.0,4.0,3.0,3.0,0.0,0.0,26.0,Cinema
11728,3.0,2.0,4.0,3.0,0.0,3.0,1.0,56.0,Bar
11729,1.0,4.0,2.0,4.0,2.0,2.0,1.0,29.0,Show
11730,1.0,3.0,5.0,3.0,0.0,4.0,0.0,52.0,Bar
11731,4.0,0.0,3.0,2.0,2.0,0.0,1.0,55.0,Shopping
11732,0.0,4.0,3.0,4.0,0.0,4.0,0.0,39.0,Shopping
11733,6.0,0.0,6.0,4.0,2.0,1.0,1.0,15.0,Shopping
11734,1.0,2.0,2.0,4.0,4.0,4.0,0.0,41.0,Bar
11735,4.0,0.0,6.0,2.0,3.0,0.0,1.0,29.0,Bar
11736,1.0,3.0,1.0,0.0,3.0,2.0,0.0,47.0,Bar
11737,0.0,0.0,3.0,4.0,1.0,5.0,0.0,42.0,Estádio
11738,6.0,2.0,5.0,1.0,3.0,2.0,1.0,45.0,Jogos
11739,5.0,5.0,7.0,4.0,1.0,2.0,1.0,59.0,Cinema
11740,2.0,1.0,7.0,1.0,3.0,3.0,1.0,60.0,Shopping
11741,0.0,1.0,1.0,0.0,1.0,3.0,1.0,29.0,Estádio
11742,3.0,2.0,6.0,2.0,4.0,1.0,0.0,36.0,Shopping
11743,4.0,4.0,5.0,3.0,4.0,5.0,1.0,32.0,Shopping
11744,3.0,2.0,7.0,1.0,1.0,4.0,1.0,27.0,Estádio
11745,5.0,4.0,1.0,3.0,0.0,5.0,1.0,48.0,Shopping
11746,6.0,1.0,4.0,3.0,4.0,0.0,0.0,54.0,Museu
11747,6.0,3.0,7.0,0.0,1.0,2.0,0.0,47.0,Shopping
11748,5.0,3.0,3.0,1.0,0.0,0.0,0.0,25.0,Cinema
11749,0.0,2.0,3.0,0.0,3.0,5.0,1.0,44.0,Bar
11750,6.0,2.0,4.0,4.0,1.0,4.0,1.0,34.0,Show
11751,4.0,5.0,7.0,3.0,1.0,2.0,1.0,50.0,Shopping
11752,5.0,3.0,0.0,2.0,1.0,4.0,1.0,37.0,Cinema
11753,0.0,5.0,6.0,4.0,3.0,3.0,1.0,32.0,Parque
11754,3.0,5.0,7.0,0.0,0.0,4.0,0.0,58.0,Bar
11755,4.0,0.0,7.0,0.0,1.0,5.0,0.0,53.0,Estádio
11756,4.0,1.0,4.0,2.0,4.0,4.0,1.0,21.0,Shopping
11757,3.0,3.0,3.0,1.0,4.0,2.0,1.0,59.0,Shopping
11758,3.0,5.0,3.0,4.0,0.0,2.0,0.0,24.0,Museu
11759,0.0,2.0,0.0,0.0,4.0,0.0,0.0,36.0,Bar
11760,1.0,2.0,3.0,1.0,0.0,3.0,1.0,39.0,Estádio
11761,3.0,0.0,7.0,0.0,1.0,4.0,0.0,20.0,Cinema
11762,2.0,3.0,0.0,0.0,0.0,0.0,1.0,49.0,Bar
11763,5.0,1.0,0.0,2.0,3.0,0.0,0.0,19.0,Shopping
11764,2.0,4.0,5.0,4.0,3.0,2.0,0.0,55.0,Bar
11765,6.0,1.0,7.0,3.0,4.0,4.0,0.0,19.0,Bar
11766,6.0,4.0,7.0,0.0,0.0,4.0,0.0,60.0,Shopping
11767,6.0,0.0,5.0,2.0,4.0,3.0,0.0,30.0,Bar
11768,3.0,3.0,1.0,3.0,3.0,2.0,1.0,46.0,Shopping
11769,3.0,2.0,7.0,4.0,0.0,2.0,0.0,54.0,Bar
11770,6.0,5.0,7.0,0.0,4.0,4.0,1.0,19.0,Estádio
11771,3.0,3.0,3.0,2.0,0.0,4.0,0.0,54.0,Bar
11772,2.0,4.0,7.0,3.0,3.0,1.0,0.0,24.0,Museu
11773,1.0,4.0,4.0,1.0,3.0,0.0,0.0,48.0,Bar
11774,5.0,5.0,1.0,3.0,0.0,0.0,1.0,53.0,Parque
11775,4.0,0.0,5.0,3.0,2.0,3.0,1.0,31.0,Shopping
11776,4.0,5.0,3.0,0.0,2.0,0.0,0.0,42.0,Estádio
11777,1.0,3.0,1.0,4.0,1.0,5.0,0.0,60.0,Shopping
11778,3.0,3.0,5.0,2.0,4.0,1.0,1.0,38.0,Shopping
11779,6.0,2.0,5.0,3.0,2.0,5.0,0.0,39.0,Shopping
11780,3.0,0.0,7.0,0.0,2.0,4.0,0.0,56.0,Museu
11781,2.0,2.0,1.0,2.0,4.0,1.0,1.0,54.0,Parque
11782,5.0,5.0,0.0,1.0,1.0,1.0,0.0,36.0,Bar
11783,1.0,1.0,5.0,3.0,3.0,2.0,1.0,27.0,Shopping
11784,1.0,3.0,4.0,1.0,1.0,0.0,1.0,26.0,Bar
11785,0.0,4.0,7.0,3.0,1.0,5.0,1.0,48.0,Bar
11786,6.0,3.0,3.0,3.0,1.0,2.0,0.0,39.0,Bar
11787,1.0,5.0,3.0,0.0,1.0,0.0,1.0,54.0,Shopping
11788,3.0,4.0,6.0,0.0,0.0,0.0,0.0,40.0,Show
11789,0.0,4.0,5.0,4.0,2.0,3.0,0.0,50.0,Bar
11790,5.0,1.0,2.0,0.0,2.0,2.0,1.0,19.0,Estádio
11791,6.0,1.0,2.0,4.0,1.0,3.0,1.0,58.0,Shopping
